dataset,code,name
PGI,GBECE_G01_CA_USD,"Budgetary Central Government, Expense, Compensation of Employees, 2001 Manual, Cash, US Dollars"
PGI,GBECE_G01_CA_XDC,"Budgetary Central Government, Expense, Compensation of Employees, 2001 Manual, Cash, National Currency"
PGI,GBEGS_G01_AC_EUR,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Accrual, Euros"
PGI,GBEGS_G01_AC_USD,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Accrual, US Dollars"
PGI,GBEGS_G01_AC_XDC,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Accrual, National Currency"
PGI,GBEGS_G01_CA_EUR,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Cash, Euros"
PGI,GBEGS_G01_CA_USD,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Cash, US Dollars"
PGI,GBEGS_G01_CA_XDC,"Budgetary Central Government, Expense, Use of Goods and Services, 2001 Manual, Cash, National Currency"
PGI,GBEG_G01_AC_EUR,"Budgetary Central Government, Expense, Grants, 2001 Manual, Accrual, Euros"
PGI,GBEG_G01_AC_USD,"Budgetary Central Government, Expense, Grants, 2001 Manual, Accrual, US Dollars"
PGI,GBEG_G01_AC_XDC,"Budgetary Central Government, Expense, Grants, 2001 Manual, Accrual, National Currency"
PGI,GBEG_G01_CA_EUR,"Budgetary Central Government, Expense, Grants, 2001 Manual, Cash, Euros"
PGI,GBEG_G01_CA_USD,"Budgetary Central Government, Expense, Grants, 2001 Manual, Cash, US Dollars"
PGI,GBEG_G01_CA_XDC,"Budgetary Central Government, Expense, Grants, 2001 Manual, Cash, National Currency"
PGI,GBEI_G01_AC_EUR,"Budgetary Central Government, Expense, Interest, 2001 Manual, Accrual, Euros"
PGI,GBEI_G01_AC_USD,"Budgetary Central Government, Expense, Interest, 2001 Manual, Accrual, US Dollars"
PGI,GBEI_G01_AC_XDC,"Budgetary Central Government, Expense, Interest, 2001 Manual, Accrual, National Currency"
PGI,GBEI_G01_CA_EUR,"Budgetary Central Government, Expense, Interest, 2001 Manual, Cash, Euros"
PGI,GBEI_G01_CA_USD,"Budgetary Central Government, Expense, Interest, 2001 Manual, Cash, US Dollars"
PGI,GBEI_G01_CA_XDC,"Budgetary Central Government, Expense, Interest, 2001 Manual, Cash, National Currency"
PGI,GBEKC_G01_AC_EUR,"Budgetary Central Government, Expense, Consumption of Fixed Capital, 2001 Manual, Accrual, Euros"
PGI,GBEKC_G01_AC_USD,"Budgetary Central Government, Expense, Consumption of Fixed Capital, 2001 Manual, Accrual, US Dollars"
PGI,GBEKC_G01_AC_XDC,"Budgetary Central Government, Expense, Consumption of Fixed Capital, 2001 Manual, Accrual, National Currency"
PGI,GBEO_G01_AC_EUR,"Budgetary Central Government, Expense, Other, 2001 Manual, Accrual, Euros"
PGI,GBEO_G01_AC_USD,"Budgetary Central Government, Expense, Other, 2001 Manual, Accrual, US Dollars"
PGI,GBEO_G01_AC_XDC,"Budgetary Central Government, Expense, Other, 2001 Manual, Accrual, National Currency"
PGI,GBEO_G01_CA_EUR,"Budgetary Central Government, Expense, Other, 2001 Manual, Cash, Euros"
PGI,GBEO_G01_CA_USD,"Budgetary Central Government, Expense, Other, 2001 Manual, Cash, US Dollars"
PGI,GBEO_G01_CA_XDC,"Budgetary Central Government, Expense, Other, 2001 Manual, Cash, National Currency"
PGI,GBEST_G01_AC_EUR,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Accrual, Euros"
PGI,GBEST_G01_AC_USD,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Accrual, US Dollars"
PGI,GBEST_G01_AC_XDC,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Accrual, National Currency"
PGI,GBEST_G01_CA_EUR,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Cash, Euros"
PGI,GBEST_G01_CA_USD,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Cash, US Dollars"
PGI,GBEST_G01_CA_XDC,"Budgetary Central Government, Expense, Subsidies, 2001 Manual, Cash, National Currency"
PGI,GBES_G01_AC_EUR,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Accrual, Euros"
PGI,GBES_G01_AC_USD,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Accrual, US Dollars"
PGI,GBES_G01_AC_XDC,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Accrual, National Currency"
PGI,GBES_G01_CA_EUR,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Cash, Euros"
PGI,GBES_G01_CA_USD,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Cash, US Dollars"
PGI,GBES_G01_CA_XDC,"Budgetary Central Government, Expense, Social Benefits, 2001 Manual, Cash, National Currency"
PGI,GBE_G01_AC_EUR,"Budgetary Central Government, Total Outlays, 2001 Manual, Accrual, Euros"
PGI,GBE_G01_AC_USD,"Budgetary Central Government, Total Outlays, 2001 Manual, Accrual, US Dollars"
PGI,GBE_G01_AC_XDC,"Budgetary Central Government, Total Outlays, 2001 Manual, Accrual, National Currency"
PGI,GBE_G01_CA_EUR,"Budgetary Central Government, Total Outlays, 2001 Manual, Cash, Euros"
PGI,GBE_G01_CA_USD,"Budgetary Central Government, Total Outlays, 2001 Manual, Cash, US Dollars"
PGI,GBE_G01_CA_XDC,"Budgetary Central Government, Total Outlays, 2001 Manual, Cash, National Currency"
PGI,GBRG_G01_AC_EUR,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Accrual, Euros"
PGI,GBRG_G01_AC_USD,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Accrual, US Dollars"
PGI,GBRG_G01_AC_XDC,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Accrual, National Currency"
PGI,GBRG_G01_CA_EUR,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Cash, Euros"
PGI,GBRG_G01_CA_USD,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Cash, US Dollars"
PGI,GBRG_G01_CA_XDC,"Budgetary Central Government, Revenue, Grants, 2001 Manual, Cash, National Currency"
PGI,GBROP_G01_AC_EUR,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Accrual, Euros"
PGI,GBROP_G01_AC_USD,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Accrual, US Dollars"
PGI,GBROP_G01_AC_XDC,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Accrual, National Currency"
PGI,GBROP_G01_CA_EUR,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Cash, Euros"
PGI,GBROP_G01_CA_USD,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Cash, US Dollars"
PGI,GBROP_G01_CA_XDC,"Budgetary Central Government, Revenue, Other Revenue, Property Income, 2001 Manual, Cash, National Currency"
PGI,GBRO_G01_AC_EUR,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Accrual, Euros"
PGI,GBRO_G01_AC_USD,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Accrual, US Dollars"
PGI,GBRO_G01_AC_XDC,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Accrual, National Currency"
PGI,GBRO_G01_CA_EUR,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Cash, Euros"
PGI,GBRO_G01_CA_USD,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Cash, US Dollars"
PGI,GBRO_G01_CA_XDC,"Budgetary Central Government, Revenue, Other Revenue, 2001 Manual, Cash, National Currency"
PGI,GBRS_G01_AC_EUR,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Accrual, Euros"
PGI,GBRS_G01_AC_USD,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Accrual, US Dollars"
PGI,GBRS_G01_AC_XDC,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Accrual, National Currency"
PGI,GBRS_G01_CA_EUR,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Cash, Euros"
PGI,GBRS_G01_CA_USD,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Cash, US Dollars"
PGI,GBRS_G01_CA_XDC,"Budgetary Central Government, Revenue, Social Contributions, 2001 Manual, Cash, National Currency"
PGI,GBRTCA_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Accrual, Euros"
PGI,GBRTCA_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Accrual, US Dollars"
PGI,GBRTCA_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Accrual, National Currency"
PGI,GBRTCA_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Cash, US Dollars"
PGI,GBRTCA_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Cash, National Currency"
PGI,GBRTCA_G01_EUR,"Budgetary Central Government, Revenue, Tax, Capital Taxes, 2001 Manual, Cash, Euros"
PGI,GBRTDT_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Accrual, Euros"
PGI,GBRTDT_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Accrual, US Dollars"
PGI,GBRTDT_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Accrual, National Currency"
PGI,GBRTDT_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Cash, Euros"
PGI,GBRTDT_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Cash, US Dollars"
PGI,GBRTDT_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Direct Taxes, 2001 Manual, Cash, National Currency"
PGI,GBRTGS_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Accrual, Euros"
PGI,GBRTGS_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Accrual, US Dollars"
PGI,GBRTGS_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Accrual, National Currency"
PGI,GBRTGS_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Cash, Euros"
PGI,GBRTGS_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Cash, US Dollars"
PGI,GBRTGS_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Goods and Services, 2001 Manual, Cash, National Currency"
PGI,GBRTIN_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Accrual, Euros"
PGI,GBRTIN_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Accrual, US Dollars"
PGI,GBRTIN_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Accrual, National Currency"
PGI,GBRTIN_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Cash, Euros"
PGI,GBRTIN_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Cash, US Dollars"
PGI,GBRTIN_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Indirect Taxes, 2001 Manual, Cash, National Currency"
PGI,GBRTI_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Accrual, Euros"
PGI,GBRTI_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Accrual, US Dollars"
PGI,GBRTI_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Accrual, National Currency"
PGI,GBRTI_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Cash, Euros"
PGI,GBRTI_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Cash, US Dollars"
PGI,GBRTI_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Income and Profits, 2001 Manual, Cash, National Currency"
PGI,GBRTO_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Accrual, Euros"
PGI,GBRTO_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Accrual, US Dollars"
PGI,GBRTO_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Accrual, National Currency"
PGI,GBRTO_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Cash, Euros"
PGI,GBRTO_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Cash, US Dollars"
PGI,GBRTO_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Other, 2001 Manual, Cash, National Currency"
PGI,GBRTPAY_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Accrual, Euros"
PGI,GBRTPAY_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Accrual, US Dollars"
PGI,GBRTPAY_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Accrual, National Currency"
PGI,GBRTPAY_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Cash, Euros"
PGI,GBRTPAY_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Cash, US Dollars"
PGI,GBRTPAY_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Payroll, 2001 Manual, Cash, National Currency"
PGI,GBRTP_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Accrual, Euros"
PGI,GBRTP_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Accrual, US Dollars"
PGI,GBRTP_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Accrual, National Currency"
PGI,GBRTP_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Cash, Euros"
PGI,GBRTP_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Cash, US Dollars"
PGI,GBRTP_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Property, 2001 Manual, Cash, National Currency"
PGI,GBRTT_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Accrual, Euros"
PGI,GBRTT_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Accrual, US Dollars"
PGI,GBRTT_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Accrual, National Currency"
PGI,GBRTT_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Cash, Euros"
PGI,GBRTT_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Cash, US Dollars"
PGI,GBRTT_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, Trade, 2001 Manual, Cash, National Currency"
PGI,GBRT_G01_AC_EUR,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Accrual, Euros"
PGI,GBRT_G01_AC_USD,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Accrual, US Dollars"
PGI,GBRT_G01_AC_XDC,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Accrual, National Currency"
PGI,GBRT_G01_CA_EUR,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Cash, Euros"
PGI,GBRT_G01_CA_USD,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Cash, US Dollars"
PGI,GBRT_G01_CA_XDC,"Budgetary Central Government, Revenue, Tax, 2001 Manual, Cash, National Currency"
PGI,GBR_G01_AC_EUR,"Budgetary Central Government, Revenue, 2001 Manual, Accrual, Euros"
